Day of month	Flight Number	Tail Number	Destination airport	Airborne time (minutes)	Distance  (miles)
29	1128	N677DL	SAV	34	214
29	1404	N385DN	SAV	34	214
29	730	N652DL	SAV	35	214
29	1871	N966DL	SAV	35	214
29	847	N3732J	SAV	36	214
29	1901	N664DN	SAV	36	214
29	648	N929DL	SAV	37	214
30	648	N939DL	SAV	33	214
30	1901	N668DN	SAV	33	214
30	730	N624DL	SAV	34	214
30	1128	N632DL	SAV	35	214
30	1404	N377DA	SAV	35	214
30	1295	N938DL	SAV	36	214
31	730	N660DL	SAV	34	214
31	824	N3737C	SAV	34	214
31	1128	N636DL	SAV	34	214
31	1901	N603DL	SAV	34	214
31	648	N941DL	SAV	35	214
31	1295	N944DL	SAV	35	214
31	1404	N379DA	SAV	35	214
31	1871	N692DL	SAV	36	214
31	847	N397DA	SAV	37	214
1	580	N907DL	SDF	51	322
1	631	N924DL	SDF	52	322
1	1280	N974DL	SDF	53	322
1	352	N971DL	SDF	54	322
1	1787	N952DL	SDF	54	322
1	1569	N977DL	SDF	55	322
2	580	N938DL	SDF	47	322
2	631	N959DL	SDF	49	322
2	1569	N995DL	SDF	49	322
2	1787	N928DL	SDF	50	322
2	352	N954DL	SDF	52	322
3	631	N952DL	SDF	50	322
3	1569	N927DA	SDF	50	322
3	580	N914DE	SDF	51	322
3	352	N990DL	SDF	52	322
3	1787	N996DL	SDF	52	322
3	1280	N909DE	SDF	53	322
4	631	N920DL	SDF	50	322
4	580	N963DL	SDF	51	322
4	352	N994DL	SDF	52	322
4	1569	N918DE	SDF	52	322
4	1787	N903DL	SDF	52	322
4	1280	N972DL	SDF	54	322
5	352	N963DL	SDF	49	322
5	1569	N978DL	SDF	49	322
5	580	N907DL	SDF	50	322
5	631	N934DL	SDF	51	322
5	1280	N908DE	SDF	53	322
5	1787	N915DE	SDF	54	322
6	631	N910DE	SDF	49	322
6	580	N965DL	SDF	52	322
6	352	N919DL	SDF	53	322
6	1280	N919DE	SDF	55	322
6	1569	N996DL	SDF	55	322
6	1787	N902DL	SDF	61	322
7	352	N997DL	SDF	50	322
7	580	N913DE	SDF	51	322
7	631	N977DL	SDF	51	322
7	1787	N926DL	SDF	52	322
7	1280	N971DL	SDF	53	322
7	1569	N976DL	SDF	55	322
8	631	N960DL	SDF	48	322
8	352	N918DL	SDF	52	322
8	580	N912DE	SDF	52	322
8	1280	N954DL	SDF	52	322
8	1787	N923DL	SDF	52	322
8	1569	N988DL	SDF	53	322
9	352	N904DL	SDF	50	322
9	631	N981DL	SDF	50	322
9	1569	N915DL	SDF	51	322
9	580	N990DL	SDF	52	322
9	1787	N997DL	SDF	53	322
10	352	N920DE	SDF	48	322
10	580	N950DL	SDF	48	322
10	631	N923DL	SDF	48	322
10	1787	N961DL	SDF	48	322
10	1280	N949DL	SDF	50	322
10	1569	N902DL	SDF	50	322
11	1787	N989DL	SDF	48	322
11	631	N968DL	SDF	49	322
11	352	N972DL	SDF	50	322
11	1569	N948DL	SDF	50	322
11	580	N986DL	SDF	53	322
11	1280	N918DL	SDF	53	322
12	580	N929DL	SDF	51	322
12	631	N939DL	SDF	51	322
12	1787	N943DL	SDF	51	322
12	1280	N990DL	SDF	52	322
12	1569	N941DL	SDF	53	322
12	352	N970DL	SDF	54	322
13	631	N902DE	SDF	52	322
13	1280	N999DN	SDF	54	322
13	580	N993DL	SDF	55	322
13	1569	N972DL	SDF	56	322
13	1787	N997DL	SDF	56	322
13	352	N901DE	SDF	58	322
14	580	N963DL	SDF	46	322
14	1569	N990DL	SDF	52	322
14	1787	N903DL	SDF	52	322
14	631	N935DL	SDF	54	322
14	352	N910DE	SDF	56	322
14	1280	N940DL	SDF	57	322
15	1787	N994DL	SDF	51	322
15	631	N997DL	SDF	54	322
15	1280	N934DL	SDF	54	322
15	352	N988DL	SDF	58	322
15	580	N902DE	SDF	58	322
15	1569	N926DL	SDF	61	322
16	352	N935DL	SDF	53	322
16	580	N935DL	SDF	53	322
16	1787	N947DL	SDF	54	322
16	1569	N915DL	SDF	55	322
16	631	N985DL	SDF	61	322
17	631	N990DL	SDF	50	322
17	1569	N962DL	SDF	53	322
17	1787	N920DE	SDF	53	322
17	352	N961DL	SDF	54	322
17	580	N982DL	SDF	57	322
17	1280	N976DL	SDF	58	322
18	580	N919DE	SDF	56	322
18	1280	N901DL	SDF	57	322
18	1787	N965DL	SDF	57	322
18	1569	N914DE	SDF	61	322
18	352	N983DL	SDF	75	322
18	631	N921DL	SDF	76	322
19	1787	N913DL	SDF	50	322
19	631	N981DL	SDF	54	322
19	580	N985DL	SDF	56	322
19	1569	N968DL	SDF	56	322
19	352	N937DL	SDF	57	322
19	1280	N909DE	SDF	81	322
20	1280	N972DL	SDF	50	322
20	352	N981DL	SDF	51	322
20	580	N952DL	SDF	51	322
20	631	N965DL	SDF	52	322
20	1569	N945DL	SDF	52	322
20	1787	N918DE	SDF	52	322
21	1787	N904DL	SDF	52	322
21	352	N931DL	SDF	53	322
21	1569	N979DL	SDF	53	322
21	1280	N960DL	SDF	54	322
21	580	N939DL	SDF	55	322
21	631	N913DL	SDF	55	322
22	352	N951DL	SDF	54	322
22	1280	N943DL	SDF	56	322
22	580	N915DE	SDF	57	322
22	1569	N941DL	SDF	57	322
22	631	N918DE	SDF	58	322
22	1787	N998DL	SDF	58	322
23	631	N925DL	SDF	53	322
23	352	N907DL	SDF	55	322
23	580	N907DL	SDF	55	322
23	1787	N908DL	SDF	55	322
23	1569	N901DE	SDF	58	322
24	631	N997DL	SDF	49	322
24	1569	N984DL	SDF	51	322
24	1787	N975DL	SDF	51	322
24	580	N907DL	SDF	52	322
24	352	N986DL	SDF	56	322
24	1280	N913DL	SDF	56	322
25	631	N938DL	SDF	50	322
25	1280	N951DL	SDF	51	322
25	1787	N917DE	SDF	51	322
25	352	N901DE	SDF	53	322
25	580	N930DL	SDF	53	322
25	1569	N996DL	SDF	55	322
26	352	N906DL	SDF	50	322
26	1787	N912DE	SDF	50	322
26	1569	N993DL	SDF	52	322
26	580	N943DL	SDF	53	322
26	1280	N955DL	SDF	53	322
26	631	N933DL	SDF	56	322
27	352	N900DE	SDF	52	322
27	580	N997DL	SDF	52	322
27	1787	N986DL	SDF	53	322
27	631	N964DL	SDF	54	322
27	1280	N974DL	SDF	58	322
27	1569	N922DL	SDF	58	322
28	1280	N938DL	SDF	54	322
28	352	N913DL	SDF	55	322
28	580	N940DL	SDF	56	322
28	1569	N905DL	SDF	57	322
28	1787	N906DL	SDF	57	322
28	631	N912DE	SDF	60	322
29	1787	N931DL	SDF	52	322
29	1280	N923DL	SDF	55	322
29	352	N982DL	SDF	56	322
29	580	N911DE	SDF	57	322
29	1569	N915DE	SDF	57	322
29	631	N910DE	SDF	58	322
30	631	N985DL	SDF	48	322
30	1787	N978DL	SDF	49	322
30	580	N913DE	SDF	51	322
30	1569	N994DL	SDF	51	322
30	352	N985DL	SDF	52	322
31	631	N910DE	SDF	48	322
31	1787	N929DL	SDF	49	322
31	1280	N925DL	SDF	51	322
31	1569	N958DL	SDF	51	322
31	352	N984DL	SDF	52	322
31	580	N902DE	SDF	55	322
1	349	N140LL	SEA	279	2178
1	197	N171DZ	SEA	280	2178
1	835	N672DL	SEA	282	2178
1	163	N1501P	SEA	285	2178
2	197	N752AT	SEA	278	2178
2	349	N124DE	SEA	279	2178
2	163	N1607B	SEA	283	2178
2	835	N107DL	SEA	293	2178
3	349	N664DN	SEA	270	2178
3	197	N136DL	SEA	272	2178
3	835	N601DL	SEA	288	2178
4	349	N119DL	SEA	270	2178
4	197	N171DZ	SEA	272	2178
4	163	N394DL	SEA	273	2178
4	835	N130DL	SEA	274	2178
5	197	N622DL	SEA	272	2178
5	349	N172DZ	SEA	282	2178
5	835	N117DL	SEA	284	2178
6	163	N185DN	SEA	277	2178
6	835	N171DZ	SEA	277	2178
6	197	N122DL	SEA	280	2178
6	349	N131DN	SEA	284	2178
7	163	N1602	SEA	278	2178
7	349	N123DN	SEA	279	2178
7	197	N128DL	SEA	280	2178
7	835	N175DZ	SEA	284	2178
8	163	N1607B	SEA	272	2178
8	197	N134DL	SEA	279	2178
8	349	N118DL	SEA	282	2178
8	835	N173DZ	SEA	282	2178
9	835	N107DL	SEA	266	2178
9	349	N129DL	SEA	267	2178
9	163	N1603	SEA	270	2178
9	197	N1402A	SEA	270	2178
10	163	N1607B	SEA	264	2178
10	197	N130DL	SEA	265	2178
10	349	N136DL	SEA	265	2178
10	835	N1402A	SEA	282	2178
11	163	N156DL	SEA	266	2178
11	197	N131DN	SEA	270	2178
11	835	N130DL	SEA	270	2178
11	349	N118DL	SEA	272	2178
12	163	N169DZ	SEA	274	2178
12	197	N172DZ	SEA	276	2178
12	349	N132DN	SEA	283	2178
12	835	N140LL	SEA	285	2178
13	349	N143DA	SEA	270	2178
13	163	N172DN	SEA	277	2178
13	835	N128DL	SEA	282	2178
13	197	N616DL	SEA	288	2178
14	163	N188DN	SEA	284	2178
14	835	N602DL	SEA	284	2178
14	349	N117DL	SEA	288	2178
14	197	N1402A	SEA	291	2178
15	163	N155DL	SEA	318	2178
15	349	N127DL	SEA	322	2178
15	197	N757AT	SEA	324	2178
15	835	N673DL	SEA	325	2178
16	349	N173DZ	SEA	299	2178
16	197	N692DL	SEA	303	2178
16	835	N669DN	SEA	335	2178
17	349	N126DL	SEA	279	2178
17	197	N135DL	SEA	283	2178
17	835	N629DL	SEA	295	2178
18	835	N612DL	SEA	297	2178
18	349	N176DZ	SEA	301	2178
18	163	N1607B	SEA	312	2178
18	197	N175DZ	SEA	314	2178
19	349	N124DE	SEA	291	2178
19	197	N617DL	SEA	295	2178
19	835	N665DN	SEA	301	2178
19	163	N190DN	SEA	307	2178
20	163	N1604R	SEA	285	2178
20	197	N608DA	SEA	291	2178
20	349	N119DL	SEA	293	2178
20	835	N173DZ	SEA	295	2178
21	197	N137DL	SEA	290	2178
21	163	N1610D	SEA	291	2178
21	349	N174DZ	SEA	292	2178
21	835	N608DA	SEA	292	2178
22	197	N140LL	SEA	282	2178
22	349	N124DE	SEA	285	2178
22	835	N690DL	SEA	286	2178
22	163	N154DL	SEA	290	2178
23	197	N677DL	SEA	291	2178
23	349	N117DL	SEA	296	2178
23	163	N1602	SEA	297	2178
23	835	N629DL	SEA	317	2178
24	163	N153DL	SEA	282	2178
24	197	N124DE	SEA	284	2178
24	349	N143DA	SEA	287	2178
24	835	N677DL	SEA	295	2178
25	349	N129DL	SEA	284	2178
25	163	N1501P	SEA	285	2178
25	197	N120DL	SEA	286	2178
25	835	N660DL	SEA	306	2178
26	197	N129DL	SEA	282	2178
26	163	N1613B	SEA	287	2178
26	835	N653DL	SEA	292	2178
26	349	N138DL	SEA	296	2178
27	835	N144DA	SEA	282	2178
27	197	N130DL	SEA	283	2178
27	349	N173DZ	SEA	285	2178
27	163	N1608	SEA	288	2178
28	197	N140LL	SEA	260	2178
28	349	N134DL	SEA	275	2178
28	163	N155DL	SEA	276	2178
28	835	N681DA	SEA	287	2178
29	349	N124DE	SEA	279	2178
29	163	N1612T	SEA	282	2178
29	197	N627DL	SEA	282	2178
29	835	N612DL	SEA	289	2178
30	163	N1609	SEA	283	2178
30	197	N606DL	SEA	287	2178
30	835	N623DL	SEA	288	2178
30	349	N692DL	SEA	295	2178
31	163	N1604R	SEA	280	2178
31	349	N135DL	SEA	283	2178
31	197	N120DL	SEA	287	2178
31	835	N669DN	SEA	289	2178
1	219	N839MH	SFO	257	2135
1	1581	N666DN	SFO	266	2135
1	1494	N669DN	SFO	269	2135
1	633	N686DA	SFO	270	2135
1	523	N37700	SFO	271	2135
1	362	N602DL	SFO	273	2135
1	404	N607DL	SFO	274	2135
1	251	N111DN	SFO	277	2135
2	523	N389DA	SFO	270	2135
2	219	N827MH	SFO	271	2135
2	404	N667DN	SFO	275	2135
2	251	N120DL	SFO	276	2135
2	1494	N646DL	SFO	278	2135
2	633	N664DN	SFO	282	2135
2	362	N675DL	SFO	285	2135
3	404	N172DZ	SFO	275	2135
3	219	N842MH	SFO	279	2135
3	251	N120DL	SFO	283	2135
3	523	N375DA	SFO	283	2135
3	633	N616DL	SFO	284	2135
3	1494	N687DL	SFO	286	2135
3	1581	N671DN	SFO	288	2135
3	362	N666DN	SFO	300	2135
4	219	N831MH	SFO	280	2135
4	404	N128DL	SFO	280	2135
4	1494	N640DL	SFO	285	2135
4	362	N623DL	SFO	287	2135
4	523	N3768	SFO	287	2135
4	633	N668DN	SFO	290	2135
4	251	N105DA	SFO	292	2135
4	1581	N613DL	SFO	302	2135
5	1494	N616DL	SFO	265	2135
5	404	N124DE	SFO	267	2135
5	219	N832MH	SFO	276	2135
5	362	N683DA	SFO	281	2135
5	633	N637DL	SFO	282	2135
5	1581	N607DL	SFO	283	2135
5	251	N114DL	SFO	284	2135
5	523	N390DA	SFO	297	2135
6	219	N843MH	SFO	256	2135
6	633	N663DN	SFO	262	2135
6	523	N3756	SFO	265	2135
6	404	N139DL	SFO	268	2135
6	251	N109DL	SFO	269	2135
6	1581	N617DL	SFO	269	2135
6	1494	N609DL	SFO	278	2135
6	362	N642DL	SFO	280	2135
7	1581	N628DL	SFO	266	2135
7	219	N839MH	SFO	267	2135
7	633	N611DL	SFO	268	2135
7	523	N3742C	SFO	269	2135
7	251	N113DA	SFO	271	2135
7	404	N135DL	SFO	271	2135
7	362	N623DL	SFO	276	2135
7	1494	N606DL	SFO	276	2135
8	219	N834MH	SFO	257	2135
8	633	N610DL	SFO	260	2135
8	404	N120DL	SFO	261	2135
8	523	N386DA	SFO	264	2135
8	1581	N679DA	SFO	265	2135
8	251	N102DA	SFO	268	2135
8	362	N660DL	SFO	268	2135
8	1494	N656DL	SFO	272	2135
9	219	N829MH	SFO	259	2135
9	362	N663DN	SFO	263	2135
9	523	N3771K	SFO	263	2135
9	1494	N661DN	SFO	265	2135
9	404	N117DL	SFO	267	2135
9	1581	N667DN	SFO	269	2135
9	251	N106DA	SFO	273	2135
9	633	N625DL	SFO	275	2135
10	219	N838MH	SFO	248	2135
10	1494	N683DA	SFO	255	2135
10	251	N115DA	SFO	256	2135
10	1581	N752AT	SFO	256	2135
10	523	N379DA	SFO	257	2135
10	362	N658DL	SFO	258	2135
10	404	N171DZ	SFO	258	2135
10	633	N690DL	SFO	261	2135
11	404	N134DL	SFO	247	2135
11	633	N605DL	SFO	250	2135
11	251	N110DL	SFO	251	2135
11	362	N611DL	SFO	251	2135
11	523	N3744D	SFO	252	2135
11	1581	N665DN	SFO	254	2135
11	219	N837MH	SFO	255	2135
11	1494	N675DL	SFO	255	2135
12	219	N835MH	SFO	253	2135
12	523	N3747D	SFO	254	2135
12	404	N123DN	SFO	257	2135
12	633	N669DN	SFO	257	2135
12	251	N102DA	SFO	259	2135
12	1494	N633DL	SFO	261	2135
12	362	N688DL	SFO	263	2135
12	1581	N642DL	SFO	263	2135
13	404	N675DL	SFO	258	2135
13	362	N614DL	SFO	259	2135
13	1581	N611DL	SFO	259	2135
13	633	N609DL	SFO	264	2135
13	1494	N620DL	SFO	265	2135
13	219	N831MH	SFO	267	2135
13	251	N115DA	SFO	268	2135
13	523	N376DA	SFO	272	2135
14	219	N845MH	SFO	262	2135
14	251	N111DN	SFO	262	2135
14	523	N3761R	SFO	262	2135
14	633	N900PC	SFO	262	2135
14	404	N673DL	SFO	269	2135
14	1494	N626DL	SFO	274	2135
14	1581	N757AT	SFO	274	2135
14	362	N670DN	SFO	275	2135
15	219	N844MH	SFO	275	2135
15	251	N121DE	SFO	280	2135
15	523	N3753	SFO	281	2135
15	633	N672DL	SFO	282	2135
15	1494	N652DL	SFO	284	2135
15	404	N752AT	SFO	285	2135
15	1581	N692DL	SFO	287	2135
15	362	N680DA	SFO	288	2135
16	219	N836MH	SFO	274	2135
16	1494	N616DL	SFO	284	2135
16	1581	N612DL	SFO	285	2135
16	404	N121DE	SFO	289	2135
16	633	N605DL	SFO	290	2135
16	362	N659DL	SFO	291	2135
16	523	N3753	SFO	292	2135
16	251	N103DA	SFO	294	2135
17	633	N624DL	SFO	281	2135
17	251	N105DA	SFO	292	2135
17	1581	N679DA	SFO	293	2135
17	404	N140LL	SFO	294	2135
17	219	N839MH	SFO	297	2135
17	523	N385DN	SFO	298	2135
17	362	N620DL	SFO	301	2135
17	1494	N102DA	SFO	307	2135
18	219	N841MH	SFO	285	2135
18	404	N131DN	SFO	286	2135
18	362	N672DL	SFO	294	2135
18	633	N613DL	SFO	296	2135
18	1581	N642DL	SFO	296	2135
18	523	N37700	SFO	297	2135
18	251	N115DA	SFO	298	2135
18	1494	N630DL	SFO	298	2135
19	404	N126DL	SFO	286	2135
19	219	N837MH	SFO	288	2135
19	1494	N689DL	SFO	299	2135
19	251	N102DA	SFO	300	2135
19	523	N384DA	SFO	303	2135
19	1581	N624DL	SFO	305	2135
19	633	N625DL	SFO	313	2135
19	362	N675DL	SFO	318	2135
20	219	N830MH	SFO	278	2135
20	404	N751AT	SFO	287	2135
20	1581	N668DN	SFO	290	2135
20	362	N692DL	SFO	291	2135
20	1494	N681DA	SFO	293	2135
20	251	N110DL	SFO	294	2135
20	633	N677DL	SFO	295	2135
20	523	N387DA	SFO	302	2135
21	219	N833MH	SFO	269	2135
21	362	N660DL	SFO	274	2135
21	1494	N609DL	SFO	280	2135
21	633	N690DL	SFO	286	2135
21	1581	N687DL	SFO	287	2135
21	251	N106DA	SFO	288	2135
21	404	N686DA	SFO	289	2135
21	523	N381DA	SFO	291	2135
22	219	N837MH	SFO	270	2135
22	251	N105DA	SFO	280	2135
22	633	N601DL	SFO	280	2135
22	1581	N682DA	SFO	281	2135
22	404	N630DL	SFO	282	2135
22	523	N394DA	SFO	282	2135
22	1494	N634DL	SFO	289	2135
22	362	N687DL	SFO	296	2135
23	219	N828MH	SFO	282	2135
23	633	N601DL	SFO	285	2135
23	362	N635DL	SFO	290	2135
23	1494	N629DL	SFO	293	2135
23	251	N111DN	SFO	297	2135
23	404	N652DL	SFO	301	2135
23	523	N382DA	SFO	306	2135
24	219	N844MH	SFO	278	2135
24	404	N138DL	SFO	280	2135
24	633	N637DL	SFO	286	2135
24	1581	N633DL	SFO	286	2135
24	362	N604DL	SFO	291	2135
24	251	N106DA	SFO	294	2135
24	1494	N665DN	SFO	299	2135
24	523	N3742C	SFO	302	2135
25	219	N826MH	SFO	273	2135
25	404	N122DL	SFO	280	2135
25	1581	N666DN	SFO	281	2135
25	362	N671DN	SFO	289	2135
25	523	N37700	SFO	291	2135
25	633	N633DL	SFO	291	2135
25	251	N107DL	SFO	296	2135
25	1494	N620DL	SFO	299	2135
26	1494	N601DL	SFO	279	2135
26	219	N837MH	SFO	280	2135
26	404	N125DL	SFO	282	2135
26	362	N673DL	SFO	287	2135
26	1581	N607DL	SFO	290	2135
26	633	N618DL	SFO	292	2135
26	251	N102DA	SFO	299	2135
26	523	N373DA	SFO	300	2135
27	219	N825MH	SFO	277	2135
27	404	N116DL	SFO	279	2135
27	523	N3747D	SFO	279	2135
27	1494	N653DL	SFO	283	2135
27	633	N635DL	SFO	284	2135
27	1581	N692DL	SFO	285	2135
27	362	N664DN	SFO	291	2135
27	251	N114DL	SFO	293	2135
28	219	N831MH	SFO	270	2135
28	633	N692DL	SFO	273	2135
28	404	N128DL	SFO	282	2135
28	251	N113DA	SFO	283	2135
28	523	N386DA	SFO	283	2135
28	1494	N671DN	SFO	284	2135
28	362	N690DL	SFO	285	2135
28	1581	N627DL	SFO	288	2135
29	362	N610DL	SFO	275	2135
29	219	N843MH	SFO	276	2135
29	404	N671DN	SFO	277	2135
29	1494	N688DL	SFO	279	2135
29	633	N624DL	SFO	282	2135
29	1581	N617DL	SFO	283	2135
29	251	N102DA	SFO	284	2135
29	523	N3758Y	SFO	284	2135
30	219	N836MH	SFO	270	2135
30	362	N617DL	SFO	287	2135
30	633	N680DA	SFO	287	2135
30	404	N642DL	SFO	288	2135
30	251	N112DL	SFO	290	2135
30	1581	N613DL	SFO	290	2135
30	1494	N673DL	SFO	292	2135
30	523	N393DA	SFO	294	2135
31	219	N826MH	SFO	272	2135
31	1581	N675DL	SFO	273	2135
31	404	N657DL	SFO	276	2135
31	1494	N655DL	SFO	279	2135
31	362	N612DL	SFO	281	2135
31	633	N670DN	SFO	283	2135
31	251	N665DN	SFO	285	2135
31	523	N3762Y	SFO	294	2135
1	208	N614DL	SJC	271	2112
1	526	N3768	SJC	273	2112
2	208	N686DA	SJC	275	2112
2	526	N388DA	SJC	285	2112
3	526	N388DA	SJC	286	2112
3	208	N627DL	SJC	287	2112
4	526	N384DA	SJC	283	2112
4	208	N618DL	SJC	287	2112
5	526	N373DA	SJC	272	2112
5	208	N757AT	SJC	294	2112
6	208	N656DL	SJC	263	2112
6	526	N379DA	SJC	271	2112
7	526	N3741S	SJC	270	2112
7	208	N612DL	SJC	272	2112
8	208	N675DL	SJC	264	2112
8	526	N3745B	SJC	270	2112
9	208	N662DN	SJC	261	2112
9	526	N377DA	SJC	268	2112
10	526	N3742C	SJC	259	2112
10	208	N642DL	SJC	263	2112
11	208	N617DL	SJC	256	2112
11	526	N3753	SJC	256	2112
12	526	N3751B	SJC	261	2112
12	208	N686DA	SJC	262	2112
13	526	N379DA	SJC	259	2112
13	208	N654DL	SJC	265	2112
14	208	N655DL	SJC	262	2112
14	526	N3754A	SJC	274	2112
15	526	N392DA	SJC	281	2112
15	208	N675DL	SJC	285	2112
16	526	N387DA	SJC	297	2112
16	208	N682DA	SJC	299	2112
17	526	N3768	SJC	293	2112
17	208	N665DN	SJC	305	2112
18	526	N3767	SJC	279	2112
18	208	N603DL	SJC	301	2112
19	526	N3748Y	SJC	301	2112
19	208	N657DL	SJC	303	2112
20	526	N3753	SJC	295	2112
20	208	N665DN	SJC	302	2112
21	526	N376DA	SJC	282	2112
21	208	N627DL	SJC	290	2112
22	208	N632DL	SJC	274	2112
22	526	N382DA	SJC	280	2112
23	208	N637DL	SJC	294	2112
23	526	N3755D	SJC	296	2112
24	208	N688DL	SJC	284	2112
24	526	N3747D	SJC	288	2112
25	208	N617DL	SJC	282	2112
25	526	N389DA	SJC	292	2112
26	526	N3751B	SJC	292	2112
26	208	N617DL	SJC	293	2112
27	526	N3751B	SJC	277	2112
27	208	N688DL	SJC	286	2112
28	208	N611DL	SJC	282	2112
28	526	N382DA	SJC	288	2112
29	208	N606DL	SJC	279	2112
29	526	N390DA	SJC	282	2112
30	208	N634DL	SJC	284	2112
30	526	N3744D	SJC	293	2112
31	526	N3769L	SJC	281	2112
31	208	N618DL	SJC	291	2112
1	464	N605DL	SJU	184	1548
1	1695	N674DL	SJU	184	1548
1	275	N677DL	SJU	185	1548
1	169	N1200K	SJU	189	1548
2	1695	N670DN	SJU	181	1548
2	247	N605DL	SJU	182	1548
2	275	N688DL	SJU	183	1548
2	169	N1200K	SJU	184	1548
2	464	N137DL	SJU	185	1548
3	247	N662DN	SJU	181	1548
3	275	N176DZ	SJU	183	1548
3	464	N119DL	SJU	183	1548
3	1695	N652DL	SJU	184	1548
3	169	N6716C	SJU	185	1548
4	1695	N655DL	SJU	183	1548
4	464	N680DA	SJU	184	1548
4	169	N1610D	SJU	185	1548
5	1695	N634DL	SJU	173	1548
5	464	N611DL	SJU	181	1548
5	169	N1603	SJU	182	1548
6	169	N169DZ	SJU	177	1548
6	1695	N635DL	SJU	177	1548
6	464	N690DL	SJU	180	1548
7	169	N185DN	SJU	172	1548
7	275	N109DL	SJU	174	1548
7	1695	N678DL	SJU	174	1548
7	464	N688DL	SJU	175	1548
8	1695	N637DL	SJU	173	1548
8	169	N1501P	SJU	174	1548
8	464	N659DL	SJU	177	1548
8	275	N112DL	SJU	179	1548
9	464	N128DL	SJU	175	1548
9	169	N172DN	SJU	176	1548
9	275	N133DN	SJU	176	1548
9	1695	N641DL	SJU	176	1548
9	247	N667DN	SJU	180	1548
10	247	N658DL	SJU	176	1548
10	1695	N640DL	SJU	179	1548
10	169	N1603	SJU	180	1548
10	464	N133DN	SJU	180	1548
10	275	N119DL	SJU	183	1548
11	1695	N679DA	SJU	170	1548
11	464	N610DL	SJU	180	1548
11	169	N1607B	SJU	182	1548
12	464	N618DL	SJU	173	1548
12	1695	N632DL	SJU	173	1548
12	169	N187DN	SJU	176	1548
13	169	N1610D	SJU	172	1548
13	464	N667DN	SJU	176	1548
13	1695	N633DL	SJU	177	1548
14	464	N612DL	SJU	175	1548
14	169	N184DN	SJU	177	1548
14	275	N112DL	SJU	177	1548
14	1695	N640DL	SJU	179	1548
15	1695	N637DL	SJU	178	1548
15	169	N394DL	SJU	181	1548
15	464	N681DA	SJU	181	1548
15	275	N635DL	SJU	184	1548
16	169	N1613B	SJU	174	1548
16	464	N143DA	SJU	178	1548
16	1695	N638DL	SJU	178	1548
16	247	N612DL	SJU	180	1548
16	275	N110DL	SJU	180	1548
17	247	N620DL	SJU	179	1548
17	464	N176DZ	SJU	179	1548
17	169	N193DN	SJU	181	1548
17	1695	N900PC	SJU	181	1548
17	275	N132DN	SJU	182	1548
18	464	N619DL	SJU	177	1548
18	169	N181DN	SJU	179	1548
18	1695	N633DL	SJU	180	1548
19	464	N608DA	SJU	178	1548
19	169	N156DL	SJU	180	1548
19	1695	N678DL	SJU	180	1548
20	464	N671DN	SJU	183	1548
20	1695	N679DA	SJU	183	1548
20	169	N177DN	SJU	189	1548
21	275	N113DA	SJU	179	1548
21	1695	N655DL	SJU	179	1548
21	464	N631DL	SJU	183	1548
21	169	N1604R	SJU	185	1548
22	464	N654DL	SJU	176	1548
22	169	N1610D	SJU	178	1548
22	1695	N670DN	SJU	178	1548
22	275	N104DA	SJU	188	1548
23	169	N172DN	SJU	173	1548
23	247	N677DL	SJU	177	1548
23	1695	N900PC	SJU	178	1548
23	464	N126DL	SJU	181	1548
23	275	N626DL	SJU	182	1548
24	169	N189DN	SJU	177	1548
24	275	N139DL	SJU	178	1548
24	247	N658DL	SJU	179	1548
24	1695	N640DL	SJU	181	1548
24	464	N119DL	SJU	185	1548
25	1695	N638DL	SJU	170	1548
25	169	N154DL	SJU	172	1548
25	464	N627DL	SJU	172	1548
25	275	N113DA	SJU	174	1548
26	1695	N672DL	SJU	174	1548
26	169	N177DN	SJU	175	1548
26	464	N606DL	SJU	176	1548
27	1695	N631DL	SJU	177	1548
27	464	N641DL	SJU	178	1548
27	169	N1602	SJU	179	1548
28	169	N1608	SJU	177	1548
28	464	N624DL	SJU	177	1548
28	275	N657DL	SJU	179	1548
28	1695	N674DL	SJU	179	1548
29	275	N103DA	SJU	175	1548
29	1695	N640DL	SJU	175	1548
29	169	N155DL	SJU	176	1548
29	464	N689DL	SJU	181	1548
30	247	N617DL	SJU	176	1548
30	275	N140LL	SJU	179	1548
30	169	N186DN	SJU	180	1548
30	464	N178DZ	SJU	180	1548
30	1695	N679DA	SJU	183	1548
31	247	N675DL	SJU	182	1548
31	275	N171DZ	SJU	183	1548
31	169	N198DN	SJU	184	1548
31	464	N134DL	SJU	185	1548
31	1695	N637DL	SJU	226	1548
1	1771	N901DA	SLC	199	1587
1	503	N138DL	SLC	207	1587
1	423	N175DZ	SLC	208	1587
1	705	N123DN	SLC	209	1587
1	520	N664DN	SLC	212	1587
1	901	N670DN	SLC	212	1587
1	709	N174DZ	SLC	213	1587
1	1461	N121DE	SLC	213	1587
1	271	N658DL	SLC	214	1587
2	503	N143DA	SLC	207	1587
2	520	N614DL	SLC	207	1587
2	901	N601DL	SLC	209	1587
2	271	N612DL	SLC	211	1587
2	1461	N123DN	SLC	211	1587
2	705	N628DL	SLC	212	1587
2	423	N671DN	SLC	215	1587
2	1771	N3769L	SLC	217	1587
2	709	N116DL	SLC	220	1587
3	901	N625DL	SLC	206	1587
3	423	N628DL	SLC	208	1587
3	705	N613DL	SLC	209	1587
